"BoroCT2010","County_name","State_name","Tot_Population_ACS_08_12","Males_ACS_08_12","Females_ACS_08_12","Pop_under_5_ACS_08_12","Pop_5_17_ACS_08_12","Pop_18_24_ACS_08_12","Pop_25_44_ACS_08_12","Pop_45_64_ACS_08_12","Pop_65plus_ACS_08_12","Hispanic_ACS_08_12","NH_White_alone_ACS_08_12","NH_Blk_alone_ACS_08_12","NH_AIAN_alone_ACS_08_12","NH_Asian_alone_ACS_08_12","NH_NHOPI_alone_ACS_08_12","NH_SOR_alone_ACS_08_12","Pop_5yrs_Over_ACS_08_12","Othr_Lang_ACS_08_12","Age5p_Only_English_ACS_08_12","Age5p_Spanish_ACS_08_12","Age5p_French_ACS_08_12","Age5p_FrCreole_ACS_08_12","Age5p_Italian_ACS_08_12","Age5p_Portuguese_ACS_08_12","Age5p_German_ACS_08_12","Age5p_Yiddish_ACS_08_12","Age5p_WGerman_ACS_08_12","Age5p_Scandinavian_ACS_08_12","Age5p_Greek_ACS_08_12","Age5p_Russian_ACS_08_12","Age5p_Polish_ACS_08_12","Age5p_SRBCroatian_ACS_08_12","Age5p_OthSlavic_ACS_08_12","Age5p_Armenian_ACS_08_12","Age5p_Persian_ACS_08_12","Age5p_Gujarati_ACS_08_12","Age5p_Hindi_ACS_08_12","Age5p_Urdu_ACS_08_12","Age5p_OthIndic_ACS_08_12","Age5p_OthEuro_ACS_08_12","Age5p_Chinese_ACS_08_12","Age5p_Japanese_ACS_08_12","Age5p_Korean_ACS_08_12","Age5p_Cambodian_ACS_08_12","Age5p_Hmong_ACS_08_12","Age5p_Thai_ACS_08_12","Age5p_Laotian_ACS_08_12","Age5p_Vietnamese_ACS_08_12","Age5p_OthAsian_ACS_08_12","Age5p_Tagalog_ACS_08_12","Age5p_OthPacIsl_ACS_08_12","Age5p_Navajo_ACS_08_12","Age5p_NativeNAm_ACS_08_12","Age5p_Hungarian_ACS_08_12","Age5p_Arabic_ACS_08_12","Age5p_Hebrew_ACS_08_12","Age5p_African_ACS_08_12","Age5p_OthUnSp_ACS_08_12","Pop_25yrs_Over_ACS_08_12","Not_HS_Grad_ACS_08_12","College_ACS_08_12","Pov_Univ_ACS_08_12","Prs_Blw_Pov_Lev_ACS_08_12","Civ_labor_16plus_ACS_08_12","Civ_emp_16plus_ACS_08_12","Civ_unemp_16plus_ACS_08_12","Civ_labor_16_24_ACS_08_12","Civ_emp_16_24_ACS_08_12","Civ_unemp_16_24_ACS_08_12","Civ_labor_25_44_ACS_08_12","Civ_emp_25_44_ACS_08_12","Civ_unemp_25_44_ACS_08_12","Civ_labor_45_64_ACS_08_12","Civ_emp_45_64_ACS_08_12","Civ_unemp_45_64_ACS_08_12","Civ_labor_65plus_ACS_08_12","Civ_emp_65plus_ACS_08_12","Civ_unemp_65plus_ACS_08_12","Pop_1yr_Over_ACS_08_12","Diff_HU_1yr_Ago_ACS_08_12","Born_US_ACS_08_12","Born_foreign_ACS_08_12","US_Cit_Nat_ACS_08_12","NON_US_Cit_ACS_08_12","ENG_VW_SPAN_ACS_08_12","ENG_VW_INDO_EURO_ACS_08_12","ENG_VW_API_ACS_08_12","ENG_VW_OTHER_ACS_08_12","ENG_VW_ACS_08_12","Rel_Family_HHD_ACS_08_12","MrdCple_Fmly_HHD_ACS_08_12","Not_MrdCple_HHD_ACS_08_12","Female_No_HB_ACS_08_12","NonFamily_HHD_ACS_08_12","Sngl_Prns_HHD_ACS_08_12","HHD_PPL_Und_18_ACS_08_12","Tot_Prns_in_HHD_ACS_08_12","Rel_Child_Under_6_ACS_08_12","HHD_Moved_in_ACS_08_12","PUB_ASST_INC_ACS_08_12","Med_HHD_Inc_ACS_08_12","Aggregate_HH_INC_ACS_08_12","Tot_Housing_Units_ACS_08_12","Tot_Occp_Units_ACS_08_12","Tot_Vacant_Units_ACS_08_12","Renter_Occp_HU_ACS_08_12","Owner_Occp_HU_ACS_08_12","Single_Unit_ACS_08_12","MLT_U2_9_STRC_ACS_08_12","MLT_U10p_ACS_08_12","Mobile_Homes_ACS_08_12","Crowd_Occp_U_ACS_08_12","Occp_U_NO_PH_SRVC_ACS_08_12","No_Plumb_ACS_08_12","Recent_Built_HU_ACS_08_12","Med_House_value_ACS_08_12","Aggr_House_Value_ACS_08_12","Low_Response_Score","avg_Tot_Prns_in_HHD_ACS_08_12"
"2039500","Bronx County","New York",3564,1823,1741,417,593,432,987,862,273,2588,29,900,47,0,0,0,3147,2267,880,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2122,848,280,3529,910,1605,1319,286,288,234,54,800,641,159,517,444,73,0,0,0,3383,452,2633,931,482,449,219,0,0,0,219,767,245,1077,406,555,510,551,3476,274,181,100,"$29,800","$56,773,000",1455,1322,133,1040,282,123,383,949,0,136,92,28,0,"$364,200","$87,832,400",35.142370914,2.6293494705
"2039600","Bronx County","New York",3767,1613,2154,354,898,381,1126,738,270,928,8,2641,3,0,0,180,3413,706,2707,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2134,604,256,3734,1378,1863,1383,480,267,120,147,1034,793,241,552,460,92,10,10,0,3680,794,2735,1032,647,385,0,0,0,18,18,802,255,936,470,389,374,541,3754,263,140,57,"$34,102","$56,578,200",1484,1191,293,872,319,264,1032,188,0,115,10,36,0,"$369,700","$119,087,000",32.827409034,3.1519731318
"2039700","Bronx County","New York",3769,1726,2043,96,258,2713,276,187,239,895,2136,346,0,293,0,59,3673,1254,2419,267,5,0,27,0,0,0,0,0,0,21,0,0,5,0,0,0,0,0,0,0,6,7,88,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,702,216,144,1172,457,1324,1160,164,965,838,127,181,162,19,155,137,18,23,23,0,3762,854,3111,658,251,407,95,11,58,0,164,221,105,387,84,271,248,165,1117,97,70,23,"$18,988","$13,398,400",559,492,67,484,8,24,171,364,0,39,0,13,0,"$380,000","",32.641683608,2.2703252033
"2039800","Bronx County","New York",2844,1286,1558,168,288,368,724,879,417,131,0,2672,0,20,0,0,2676,343,2333,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2020,370,656,2819,208,1695,1441,254,236,137,99,684,593,91,671,637,34,104,74,30,2814,253,1365,1479,932,547,0,0,0,0,0,627,349,648,188,370,297,309,2844,184,132,14,"$58,224","$64,469,300",1094,997,97,411,586,455,583,56,0,42,32,18,33,"$383,800","$223,510,200",30.206248766,2.852557673
"2039901","Bronx County","New York",5106,2643,2463,323,941,637,1621,1169,415,3502,38,946,0,437,0,161,4783,3769,1014,1598,221,69,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,105,0,0,0,0,24,0,0,0,69,0,0,0,0,0,0,0,0,0,0,3205,1483,285,5106,1900,2246,1928,318,324,248,76,1168,981,187,732,677,55,22,22,0,5071,754,2399,2707,844,1863,397,115,7,0,519,1167,369,1278,688,480,361,772,5094,313,163,237,"$25,330","$56,555,400",1765,1647,118,1585,62,0,231,1534,0,283,115,19,0,"$500,000","",38.169119561,3.0928961749
"2039902","Bronx County","New York",4581,2282,2299,286,894,396,1739,1027,239,3273,122,985,0,85,0,116,4295,3052,1243,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,62,0,3005,1287,346,4560,2086,2203,1789,414,275,151,124,1321,1065,256,607,573,34,0,0,0,4522,550,2588,1993,496,1497,440,0,9,36,485,1046,303,1352,628,609,451,742,4558,251,129,144,"$20,924","$49,445,500",1758,1655,103,1637,18,10,193,1555,0,287,72,14,0,"","",37.934388239,2.7540785498
"2040100","Bronx County","New York",5307,2321,2986,493,1186,623,1442,1145,418,4246,250,659,0,86,0,66,4814,3785,1029,1793,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,26,0,5,0,3005,1205,518,5195,1593,2225,1941,284,278,141,137,1114,989,125,778,756,22,55,55,0,5195,862,2678,2629,890,1739,286,4,0,7,297,1117,447,937,580,267,224,827,5185,342,84,61,"$36,145","$63,401,100",1404,1384,20,1321,63,59,57,1288,0,364,32,25,0,"$375,800","$20,550,000",36.602304462,3.7463872832
"2040302","Bronx County","New York",3566,1665,1901,351,774,339,1068,767,267,2745,72,586,0,102,16,26,3215,2413,802,1037,0,0,18,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2102,716,129,3566,1500,1585,1416,169,225,159,66,781,757,24,561,482,79,18,18,0,3516,550,2138,1428,470,958,412,20,28,0,460,813,274,1071,427,532,464,570,3566,234,101,68,"$20,268","$57,864,800",1440,1345,95,1345,0,0,95,1327,0,209,63,0,0,"","",38.959496674,2.6513011152
"2040303","Bronx County","New York",4092,1803,2289,422,832,694,1066,936,142,3035,194,739,0,115,0,0,3670,2776,894,914,56,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144,698,353,4078,1518,2075,1684,391,486,327,159,859,673,186,709,663,46,21,21,0,4032,409,2508,1584,604,980,246,64,13,0,323,955,220,1216,627,481,420,750,4002,343,188,141,"$30,903","$56,177,200",1610,1436,174,1391,45,50,156,1391,13,188,58,26,0,"$383,300","",35.609569207,2.786908078
"2040304","Bronx County","New York",3996,2133,1863,294,740,648,1131,1027,156,3342,233,246,41,134,0,0,3702,3007,695,1202,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,2314,792,301,3996,855,2279,2077,202,534,441,93,960,898,62,761,714,47,24,24,0,3928,557,1976,2020,753,1267,234,22,23,0,279,983,470,671,376,158,119,608,3996,269,150,82,"$47,063","$60,185,300",1288,1141,147,1097,44,112,66,1101,9,147,20,0,0,"$321,400","$9,815,000",35.805232591,3.5021910605
"2040400","Bronx County","New York",2894,1440,1454,240,505,347,700,734,368,295,71,2520,0,8,0,0,2654,360,2294,71,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802,345,269,2866,683,1308,1098,210,148,140,8,531,398,133,609,540,69,20,20,0,2860,145,1647,1247,708,539,18,24,8,0,50,612,192,769,277,349,295,313,2894,157,57,122,"$40,254","$49,572,800",1052,961,91,408,553,318,693,41,0,102,38,20,0,"$437,700","$219,505,000",30.701818513,3.01144641
"2040501","Bronx County","New York",4131,2005,2126,553,761,541,1161,798,317,2422,170,1242,0,297,0,0,3578,2503,1075,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,2276,867,163,4130,1478,1655,1490,165,253,229,24,905,833,72,497,428,69,0,0,0,4011,859,2150,1981,640,1341,251,0,0,16,267,862,420,764,332,322,253,583,4128,406,115,103,"$29,621","$48,392,800",1465,1184,281,1056,128,49,279,1137,0,247,19,38,0,"$343,200","",36.378293428,3.4864864865
"2040502","Bronx County","New York",6061,2721,3340,733,1440,815,1638,1184,251,4089,70,1657,0,183,0,19,5328,3649,1679,1239,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,3073,1450,322,6009,2786,2130,1752,378,509,419,90,1071,934,137,550,399,151,0,0,0,5935,491,4310,1751,711,1040,530,22,0,46,598,1486,335,1755,1104,604,574,1045,6048,621,138,171,"$19,786","$66,823,600",2320,2090,230,2019,71,36,384,1900,0,158,112,59,0,"$357,000","",36.756452951,2.8937799043
"2040600","Bronx County","New York",3109,1309,1800,191,607,342,695,921,353,319,34,2737,0,19,0,0,2918,522,2396,54,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,456,337,3099,671,1455,1375,80,205,181,24,580,544,36,608,588,20,62,62,0,3097,208,2090,1019,703,316,7,23,0,0,30,658,147,950,429,439,392,382,3100,185,96,76,"$32,038","$49,602,500",1294,1097,197,799,298,225,756,313,0,104,13,0,0,"$379,200","$110,138,000",33.106071266,2.8258887876
"2040701","Bronx County","New York",3667,1639,2028,295,808,520,1017,854,173,2419,152,872,0,58,0,164,3372,2580,792,843,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,647,250,3667,1065,1855,1595,260,434,312,122,757,691,66,637,565,72,27,27,0,3617,786,2210,1457,497,960,140,20,11,0,171,851,278,898,395,325,260,610,3667,273,110,58,"$31,136","$47,985,700",1251,1176,75,1176,0,39,89,1123,0,275,83,30,0,"","",35.829029321,3.1181972789
"2040702","Bronx County","New York",6600,3132,3468,390,1434,559,1970,1619,628,3924,947,1316,0,357,0,41,6210,4335,1875,1274,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,64,10,364,0,0,75,0,0,0,0,0,0,0,0,0,0,0,32,0,53,0,4217,1201,549,6592,1198,2986,2620,366,274,200,74,1587,1358,229,1089,1026,63,36,36,0,6514,572,4111,2489,1047,1442,406,145,49,0,600,1490,788,1611,541,909,829,956,6490,315,377,209,"$28,731","$104,259,100",2580,2399,181,2269,130,79,358,2143,0,464,103,37,0,"$413,500","$50,660,000",34.14371238,2.7052938724
"2040800","Bronx County","New York",4247,2016,2231,605,763,451,1240,812,376,967,47,3018,0,166,0,49,3642,1145,2497,357,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2428,589,419,4226,1213,1992,1720,272,266,186,80,969,852,117,681,615,66,76,67,9,4081,264,1962,2285,977,1308,102,16,5,18,141,921,410,957,381,446,408,697,4243,379,101,138,"$35,549","$58,548,400",1521,1367,154,1185,182,104,506,911,0,219,40,35,0,"$460,000","",34.753222504,3.1038771031
"2040900","Bronx County","New York",3840,1535,2305,200,643,346,994,1106,551,393,477,2831,0,59,0,21,3640,2073,1567,101,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,2651,257,708,3831,264,1926,1639,287,188,120,68,844,743,101,831,728,103,63,48,15,3789,143,2232,1608,1076,532,10,7,0,17,34,907,454,794,412,341,309,407,3821,157,0,46,"$57,778","$80,908,400",1312,1248,64,1091,157,7,63,1242,0,214,7,0,0,"$129,200","$17,741,000",26.371624869,3.0616987179
"2041100","Bronx County","New York",2722,1155,1567,316,446,190,868,622,280,1672,593,424,0,12,0,0,2406,1617,789,481,0,0,0,14,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,452,353,2721,723,1366,1243,123,133,94,39,743,710,33,455,404,51,35,35,0,2692,592,1771,951,482,469,153,49,0,0,202,715,280,856,251,421,405,419,2719,235,142,11,"$44,569","$56,294,100",1171,1136,35,981,155,50,210,911,0,78,26,0,0,"$180,900","$49,214,000",31.550377275,2.3934859155
"2041300","Bronx County","New York",7697,3548,4149,434,1463,879,2380,2087,454,5682,944,552,1,449,0,0,7263,5348,1915,1174,16,0,13,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,25,63,193,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4921,1432,966,7686,2124,3918,3477,441,442,311,131,2014,1809,205,1407,1315,92,55,42,13,7589,956,5365,2332,1241,1091,271,103,104,0,478,1787,665,2290,934,1168,904,1070,7644,405,255,177,"$37,064","$142,863,400",3030,2955,75,2759,196,38,574,2418,0,288,85,93,0,"$172,500","$54,105,000",32.289329367,2.5868020305
"2041400","Bronx County","New York",5561,2612,2949,327,1085,606,1476,1589,478,1356,484,3179,0,454,0,88,5234,1735,3499,308,0,17,76,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,25,0,0,0,0,53,0,31,0,3543,634,883,5533,672,2989,2568,421,401,238,163,1248,1089,159,1306,1207,99,34,34,0,5502,410,3153,2408,1459,949,88,42,9,0,139,1238,639,1033,461,434,278,716,5503,282,70,105,"$51,223","$114,721,900",1843,1672,171,959,713,394,1206,243,0,171,28,12,0,"$429,400","$300,492,000",30.020275039,3.2912679426
"2041500","Bronx County","New York",5624,2880,2744,373,970,685,2017,1196,383,3426,696,894,0,508,0,74,5251,3309,1942,1191,14,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3596,963,550,5624,1449,2918,2503,415,345,209,136,1579,1325,254,951,926,25,43,43,0,5530,633,3653,1971,1043,928,300,41,0,0,341,1188,571,1554,509,937,835,676,5624,304,432,47,"$41,402","$110,260,700",2322,2125,197,2011,114,124,314,1884,0,342,29,0,0,"$196,400","$29,445,000",32.025158901,2.6465882353
"2041800","Bronx County","New York",3964,1835,2129,242,737,461,1241,984,299,1074,147,2402,0,198,0,59,3722,1047,2675,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,17,0,2524,680,395,3933,889,2209,1916,293,341,281,60,1046,912,134,727,657,70,95,66,29,3927,310,1992,1972,993,979,91,9,15,0,115,1054,423,817,455,186,122,541,3964,207,80,63,"$42,946","$66,416,200",1292,1240,52,993,247,141,435,716,0,156,28,0,0,"$559,300","",33.196268655,3.1967741935
"2041900","Bronx County","New York",6257,3006,3251,437,1231,665,2103,1363,458,3396,914,1270,0,561,0,46,5820,3879,1941,947,46,0,0,0,0,0,0,0,0,0,108,31,87,0,0,0,0,0,272,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,51,0,3924,1029,1110,6237,1699,3108,2691,417,499,341,158,1707,1493,214,848,803,45,54,54,0,6238,480,3771,2486,840,1646,181,174,0,23,378,1526,766,1690,599,930,885,964,6204,447,77,86,"$36,538","$144,916,500",2609,2456,153,2390,66,79,231,2289,0,400,169,0,0,"$470,000","",33.76707659,2.5260586319
"2042000","Bronx County","New York",3563,1609,1954,219,722,426,1125,683,388,1237,232,1936,0,100,0,31,3344,1323,2021,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2196,798,362,3495,745,1634,1542,92,277,277,0,928,846,82,407,397,10,22,22,0,3527,664,2045,1518,817,701,152,0,0,18,170,739,313,964,318,538,491,466,3455,199,151,117,"$40,462","$59,667,400",1424,1277,147,1153,124,60,296,1068,0,134,48,23,0,"$369,700","$43,123,000",32.201439444,2.705559906
"2042100","Bronx County","New York",5958,2718,3240,482,864,641,2062,1168,741,3462,1103,631,0,594,0,0,5476,3586,1890,1484,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,5,0,25,0,136,9,0,55,0,0,0,0,0,0,44,0,0,0,0,67,31,0,0,3971,1325,831,5909,1170,3051,2802,249,499,432,67,1647,1555,92,844,754,90,61,61,0,5805,785,3654,2304,755,1549,377,12,23,34,446,1229,531,1696,617,998,823,722,5881,351,224,92,"$52,475","$112,565,100",2433,2227,206,2188,39,9,93,2331,0,272,64,0,0,"$202,300","$9,975,000",34.140628799,2.6407723395
"2042200","Bronx County","New York",3340,1307,2033,295,511,313,869,837,515,688,137,2374,0,0,0,32,3045,611,2434,98,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221,330,391,3340,487,1435,1375,60,177,144,33,645,618,27,538,538,0,75,75,0,3256,359,1919,1421,762,659,37,0,0,0,37,773,337,766,340,330,286,439,3340,239,83,62,"$50,994","$64,494,800",1141,1103,38,568,535,203,647,291,0,63,10,0,0,"$334,200","$159,120,400",29.04834572,3.0281051677
"2042300","Bronx County","New York",4199,1825,2374,346,691,515,1412,866,369,2082,637,761,0,641,0,0,3853,2413,1440,565,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,12,361,62,22,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,2647,715,559,4197,1090,1992,1687,305,269,194,75,1026,886,140,621,546,75,76,61,15,4129,409,2537,1662,723,939,158,120,0,14,292,1022,451,1003,477,432,319,573,4190,266,201,37,"$38,776","$77,216,900",1469,1454,15,1336,118,54,152,1263,0,260,20,0,13,"$469,700","",33.216721105,2.8817056396
"2042400","Bronx County","New York",2810,1377,1433,229,445,312,705,590,529,227,80,2377,107,19,0,0,2581,350,2231,59,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1824,420,278,2561,261,1242,1114,128,162,130,32,595,561,34,408,346,62,77,77,0,2723,185,1706,1104,624,480,6,0,5,0,11,575,194,593,305,212,162,402,2561,241,94,11,"$48,154","$39,766,500",840,787,53,404,383,372,439,23,6,38,0,0,12,"$344,100","$121,825,700",27.349705313,3.2541296061
"2042500","Bronx County","New York",7226,3698,3528,952,1338,1061,2495,1051,329,4599,1139,879,77,300,0,196,6274,4316,1958,2124,53,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,103,47,0,0,0,19,0,0,0,0,0,0,0,0,0,58,0,0,14,15,3875,927,537,7226,1878,3649,3158,491,815,606,209,1954,1804,150,786,654,132,94,94,0,7004,1166,4045,3181,1285,1896,503,117,0,0,620,1522,620,1536,643,634,565,1212,7216,738,287,95,"$37,173","$97,049,200",2286,2156,130,2003,153,207,606,1473,0,381,74,0,0,"$465,500","$64,025,000",33.777544452,3.3469387755
"2042600","Bronx County","New York",7605,3192,4413,472,1510,732,2054,1792,1045,759,103,6581,0,162,0,0,7133,1211,5922,224,43,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4891,1217,1184,7598,994,3735,3287,448,472,370,102,1669,1446,223,1400,1277,123,194,194,0,7567,208,3859,3746,2351,1395,0,0,0,0,0,1704,859,1206,662,361,298,1007,7590,405,52,41,"$63,143","$156,242,300",2183,2065,118,532,1533,862,1321,0,0,161,64,39,0,"$455,600","$844,713,400",27.583578911,3.6755447942
"2042800","Bronx County","New York",2176,864,1312,97,300,229,603,660,287,69,62,1896,0,82,0,0,2079,168,1911,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1550,270,350,2176,219,1262,1152,110,138,122,16,569,526,43,478,427,51,77,77,0,2164,186,1217,959,754,205,0,0,0,0,0,542,329,360,178,147,121,241,2176,85,60,11,"$72,169","$55,927,700",740,689,51,189,500,364,335,41,0,25,0,0,0,"$400,000","$197,090,200",25.954474818,3.1582002903
"2042901","Bronx County","New York",3186,1499,1687,332,638,324,1114,542,236,1663,502,554,0,467,0,0,2854,1774,1080,652,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,19,118,113,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1892,678,323,3186,1196,1405,1169,236,177,140,37,882,704,178,313,292,21,33,33,0,3101,299,2085,1101,379,722,209,69,18,0,296,744,299,883,381,438,438,512,3186,272,61,69,"$35,161","$42,454,300",1268,1182,86,1115,67,58,236,974,0,125,12,0,0,"$350,000","$22,835,000",34.089039658,2.6954314721
"2042902","Bronx County","New York",3751,1749,2002,446,701,451,1209,667,277,2162,338,913,11,76,0,179,3305,1526,1779,640,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,43,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153,614,292,3636,1053,1683,1397,286,266,202,64,1048,913,135,350,263,87,19,19,0,3630,589,2794,957,507,450,158,0,22,0,180,790,351,1024,367,585,498,582,3636,280,221,123,"$29,462","$54,824,900",1511,1375,136,1232,143,35,333,1143,0,150,88,0,30,"$346,800","$40,926,300",33.662342137,2.6443636364
"2043000","Bronx County","New York",3172,1381,1791,219,469,407,763,870,444,444,159,2223,0,214,0,132,2953,423,2530,76,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,2077,403,677,3172,531,1585,1347,238,315,248,67,703,578,125,567,521,46,0,0,0,3130,133,1504,1668,1194,474,5,0,0,2,7,774,367,658,232,251,251,386,3172,197,34,19,"$45,375","$57,573,400",1068,1025,43,368,657,533,405,130,0,61,0,0,0,"$385,500","$236,939,200",27.086916556,3.0946341463
"2043100","Bronx County","New York",10640,4528,6112,1092,1956,1222,3112,2066,1192,5761,446,3038,23,931,0,295,9548,5963,3585,2339,46,6,0,0,11,0,0,0,0,28,0,0,61,0,0,127,93,0,198,18,0,0,133,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,6370,1882,1248,10199,2997,4790,4285,505,729,627,102,2560,2247,313,1304,1229,75,197,182,15,10464,693,6127,4513,1949,2564,585,200,58,0,843,2155,838,2504,968,1187,976,1494,10184,910,281,233,"$30,320","$134,627,900",3587,3342,245,3066,276,122,195,3270,0,743,125,0,0,"$339,100","$82,509,000",32.865555999,3.0472770796
"2043400","Bronx County","New York",3670,1713,1957,333,712,321,983,958,363,643,190,2536,0,256,0,0,3337,1022,2315,271,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2304,614,360,3652,730,1909,1679,230,208,172,36,797,702,95,763,681,82,141,124,17,3644,314,1991,1679,947,732,38,21,0,0,59,800,372,904,398,476,396,547,3664,293,160,101,"$36,477","$63,555,000",1341,1276,65,1069,207,158,587,596,0,140,10,0,0,"$457,800","$94,460,000",31.049253143,2.8714733542
"2043500","Bronx County","New York",12,12,0,0,0,0,0,0,12,0,0,12,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,12,0,12,12,0,12,0,0,0,"","",12,12,0,0,12,0,12,0,0,0,0,0,0,"","",30.220563779,1
"2043600","Bronx County","New York",2073,1122,951,19,355,289,544,657,209,260,90,1661,0,19,0,35,2054,410,1644,74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,183,410,2073,353,1324,1128,196,203,149,54,488,422,66,576,512,64,57,45,12,2064,230,1255,818,472,346,6,0,0,0,6,512,221,473,232,182,115,251,2071,24,59,6,"$53,061","$39,958,500",727,694,33,344,350,459,193,64,11,11,0,0,0,"$368,200","$121,059,000",26.971096471,2.9841498559
