time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1986-06-30T11:00:05.900Z,37.842,-121.763,11,3.6,ml,,,,,us,usp0002vke,2014-11-07T00:38:35.776Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,brk,brk
1986-06-15T14:00:51.300Z,38.766,-119.402,5,3.2,md,,,,,us,usp0002v2r,2014-11-07T00:38:32.922Z,Nevada,earthquake,,,,,reviewed,ren,ren
1986-06-13T13:25:15.460Z,36.059,-119.94,5.28,3.78,ml,0,93,,0.418,ci,ci126516,2016-02-04T03:21:32.300Z,"6km NNE of Kettleman City, CA",earthquake,,,,8,reviewed,ci,ci
1986-06-11T15:08:59.600Z,36.622,-121.282,7,3.5,ml,,,,,us,usp0002uz1,2014-11-07T00:38:32.408Z,Central California,earthquake,,,,,reviewed,brk,pas
1986-06-10T10:30:00.220Z,36.435,-120.454,5.334,3.16,mc,0,196.7,,0.275,ci,ci126338,2016-02-04T02:03:25.010Z,"30km SW of San Joaquin, CA",earthquake,,,,27,reviewed,ci,ci
1986-06-10T01:32:58.400Z,36.637,-121.302,9,3.1,ml,,,,,us,usp0002uxu,2014-11-07T00:38:32.172Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-06-01T06:49:34.100Z,36.612,-121.267,4,3.6,ml,,,,,us,usp0002unp,2014-11-07T00:38:28.587Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-05-31T08:47:56.100Z,36.57,-121.327,5,4.6,mb,,,,,us,usp0002umk,2014-11-07T00:38:26.795Z,Central California,earthquake,,,,5,reviewed,brk,us
1986-05-31T08:47:07.200Z,36.625,-121.277,6,3.3,ml,,,,,us,usp0002umj,2014-11-07T00:38:26.783Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-05-25T09:51:03.700Z,38.792,-122.77,5,3.5,ml,,,,,us,usp0002udh,2014-11-07T00:38:25.895Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-05-25T03:46:02.800Z,36.762,-121.248,9,3,ml,,,,,us,usp0002ud8,2014-11-07T00:38:25.878Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-05-20T03:37:03.610Z,36.21,-120.788,10.705,3.13,mc,0,198.3,,0.227,ci,ci124849,2016-02-03T21:26:45.660Z,"30km E of King City, CA",earthquake,,1.787,,19,reviewed,ci,ci
1986-05-15T08:32:02.100Z,37.475,-121.695,7,3.3,ml,,,,,us,usp0002u1d,2014-11-07T00:38:23.859Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-05-14T00:30:09.600Z,37.363,-122.262,14,3.4,ml,,,,,us,usp0002tza,2014-11-07T00:38:23.537Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-05-12T23:00:20.400Z,36.785,-121.38,10,3.2,ml,,,,,us,usp0002ty7,2014-11-07T00:38:23.336Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-05-12T09:17:09.100Z,37.468,-121.68,3,3.2,ml,,,,,us,usp0002txf,2014-11-07T00:38:23.204Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-04-28T22:18:40.600Z,36.815,-121.258,8,3.5,ml,,,,,us,usp0002tan,2014-11-07T00:38:16.083Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-04-28T17:33:47.800Z,37.478,-121.693,7,3.6,ml,,,,,us,usp0002ta9,2014-11-07T00:38:16.052Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-04-22T17:47:50.100Z,36.753,-121.487,4,3,ml,,,,,us,usp0002t43,2014-11-07T00:38:15.275Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-04-15T09:25:56.700Z,36.677,-121.347,4,3.6,ml,,,,,us,usp0002sxm,2014-11-07T00:38:13.501Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-04-10T22:12:59.800Z,37.518,-121.69,8,3,ml,,,,,us,usp0002su2,2014-11-07T00:38:12.561Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-04-09T08:34:53.700Z,37.48,-121.627,9,3,ml,,,,,us,usp0002ssh,2014-11-07T00:38:12.248Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-04-05T18:43:37.000Z,37.518,-121.692,7,3.4,ml,,,,,us,usp0002sps,2014-11-07T00:38:11.544Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-04-04T10:16:41.300Z,37.292,-121.685,6,3.2,ml,,,,,us,usp0002snf,2014-11-07T00:38:11.239Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-04-03T16:33:35.900Z,37.515,-121.69,7,3,ml,,,,,us,usp0002sme,2014-11-07T00:38:10.979Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-04-02T02:50:37.300Z,37.465,-121.697,7,3.3,ml,,,,,us,usp0002sjp,2014-11-07T00:38:09.376Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-03-31T14:20:14.600Z,37.47,-121.697,8,3.2,ml,,,,,us,usp0002sgk,2014-11-07T00:38:06.712Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-03-31T13:05:38.200Z,37.513,-121.688,7,3.4,ml,,,,,us,usp0002sgh,2014-11-07T00:38:06.708Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-03-31T12:39:24.000Z,37.465,-121.7,8,3.1,ml,,,,,us,usp0002sgf,2014-11-07T00:38:06.701Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-03-31T12:17:48.400Z,37.507,-121.688,8,3,ml,,,,,us,usp0002sgd,2014-11-07T00:38:06.697Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-03-31T11:58:39.000Z,37.483,-121.683,8,3.2,ml,,,,,us,usp0002sga,2014-11-07T00:38:06.693Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-03-31T11:55:40.000Z,37.483,-121.69,8,5.6,mw,,,,,us,usp0002sg9,2016-02-24T22:18:03.298Z,Northern California,earthquake,,,,,reviewed,brk,hrv
1986-03-29T16:24:04.200Z,37.877,-122.203,9,4,ml,,,,,us,usp0002sdz,2014-11-07T00:38:06.405Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,brk,brk
1986-03-24T22:55:34.000Z,36.557,-121.183,4,3,ml,,,,,us,usp0002s7y,2014-11-07T00:38:05.594Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-03-23T04:58:01.400Z,38.845,-122.887,2,3.7,mb,,,,,us,usp0002s50,2014-11-07T00:38:05.179Z,Northern California,earthquake,,,,1,reviewed,brk,us
1986-03-13T08:37:00.660Z,36.288,-120.321,5.288,3.28,mc,0,152.5,,0.135,ci,ci118663,2016-02-04T05:15:33.430Z,"17km NNE of Coalinga, CA",earthquake,,,,40,reviewed,ci,ci
1986-03-09T01:28:13.000Z,37.672,-122.498,7,3.1,ml,,,,,us,usp0002rnz,2014-11-07T00:38:01.995Z,offshore Northern California,earthquake,,,,,reviewed,brk,brk
1986-02-10T16:42:14.010Z,36.171,-120.174,5.416,3.13,mc,0,118.5,,0.241,ci,ci115564,2016-02-04T03:18:52.750Z,"7km WSW of Huron, CA",earthquake,,,,33,reviewed,ci,ci
1986-01-31T16:37:49.800Z,37.645,-121.837,5,3.4,ml,,,,,us,usp0002qky,2014-11-07T00:37:49.594Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,brk,brk
1986-01-30T17:47:07.500Z,37.645,-121.837,4,3,ml,,,,,us,usp0002qk2,2014-11-07T00:37:49.515Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,brk,brk
1986-01-27T19:51:34.100Z,36.813,-121.255,8,3.3,ml,,,,,us,usp0002qgj,2014-11-07T00:37:49.001Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-01-27T14:26:06.400Z,36.832,-121.28,4,3.1,ml,,,,,us,usp0002qg6,2014-11-07T00:37:48.959Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-01-27T10:07:37.100Z,36.81,-121.263,7,3.3,ml,,,,,us,usp0002qfy,2014-11-07T00:37:48.935Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-01-26T23:46:54.900Z,36.828,-121.29,6,3.8,ml,,,,,us,usp0002qf3,2014-11-07T00:37:48.830Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-01-26T21:44:34.200Z,36.817,-121.265,9,3,ml,,,,,us,usp0002qf0,2014-11-07T00:37:48.823Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-01-26T19:20:51.200Z,36.81,-121.275,7,5.4,mw,,,,,us,usp0002qey,2015-03-25T16:31:16.853Z,Central California,earthquake,,,,,reviewed,brk,hrv
1986-01-21T16:17:33.600Z,37.27,-121.637,4,3,ml,,,,,us,usp0002q9r,2014-11-07T00:37:48.326Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-01-17T17:52:00.780Z,36.203,-120.163,5.29,3.42,ml,0,91.3,,0.331,ci,ci113956,2016-02-03T20:05:25.520Z,"5km W of Huron, CA",earthquake,,,,7,reviewed,ci,ci
1986-01-14T03:09:36.300Z,36.572,-121.205,7,5,mb,,,,,us,usp0002q1j,2014-11-07T00:37:47.261Z,Central California,earthquake,,,,3,reviewed,brk,us
1986-01-14T03:07:54.900Z,36.563,-121.203,7,3.3,ml,,,,,us,usp0002q1h,2014-11-07T00:37:47.258Z,Central California,earthquake,,,,,reviewed,brk,brk
1986-01-11T09:52:05.300Z,38.788,-122.767,3,3.2,ml,,,,,us,usp0002pyt,2014-11-07T00:37:46.859Z,Northern California,earthquake,,,,,reviewed,brk,brk
1986-01-06T19:52:42.700Z,37.01,-121.483,9,3.5,ml,,,,,us,usp0002pu1,2014-11-07T00:37:45.409Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-12-14T22:41:44.720Z,36.081,-120.672,5.449,3.46,ml,0,165.5,,0.099,ci,ci110729,2016-02-04T03:56:36.340Z,"29km WSW of Coalinga, CA",earthquake,,,,7,reviewed,ci,ci
1985-12-13T18:39:22.600Z,37.01,-121.722,11,3.5,ml,,,,,us,usp0002nu4,2014-11-07T00:37:37.455Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-12-13T18:37:44.100Z,36.988,-121.725,10,3,ml,,,,,us,usp0002nu3,2014-11-07T00:37:37.453Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-12-07T13:20:41.050Z,36.231,-120.301,5.416,3.32,ml,0,103,,0.338,ci,ci133438,2016-02-04T02:38:50.740Z,"11km NNE of Coalinga, CA",earthquake,,,,4,reviewed,ci,ci
1985-12-04T18:55:19.000Z,37.265,-121.663,6,3.5,ml,,,,,us,usp0002njb,2014-11-07T00:37:35.787Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-12-02T03:22:38.200Z,36.056,-119.982,4.992,3.18,ml,0,279.2,0.6183,0.228,ci,ci125044,2016-02-03T22:42:42.730Z,"6km NNW of Kettleman City, CA",earthquake,,,,4,reviewed,ci,ci
1985-11-29T14:51:34.490Z,36.376,-120.295,5.456,3.08,ml,0,165.2,,0.075,ci,ci124816,2016-02-04T03:56:12.660Z,"26km NW of Huron, CA",earthquake,,,,3,reviewed,ci,ci
1985-11-28T15:13:57.200Z,36.562,-121.06,10,4.4,ms,,,,,us,usp0002nb3,2014-11-07T00:37:31.310Z,Central California,earthquake,,,,1,reviewed,brk,us
1985-11-24T23:08:14.850Z,36.052,-120.913,17.179,3.29,ml,0,231.2,,0.078,ci,ci132443,2016-02-03T23:58:25.390Z,"26km SE of King City, CA",earthquake,,13.016,,4,reviewed,ci,ci
1985-11-24T19:21:40.120Z,36.017,-120.879,5.449,4.35,ml,0,192.1,,0.171,ci,ci132434,2016-02-03T23:58:24.460Z,"31km SE of King City, CA",earthquake,,,,11,reviewed,ci,ci
1985-11-24T12:56:16.630Z,36.309,-120.246,5.416,3.38,ml,0,110.9,,0.26,ci,ci132423,2016-02-04T05:13:15.240Z,"17km NW of Huron, CA",earthquake,,,,6,reviewed,ci,ci
1985-11-23T05:38:30.300Z,37.055,-121.477,8,3,ml,,,,,us,usp0002n3e,2014-11-07T00:37:30.124Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-11-16T19:05:59.570Z,36.171,-120.209,5.416,3.28,ml,0,126.8,,0.217,ci,ci131882,2016-02-03T23:21:22.570Z,"10km WSW of Huron, CA",earthquake,,,,4,reviewed,ci,ci
1985-11-12T15:29:22.090Z,36.144,-120.131,5.416,3.09,ml,0,111.9,,0.204,ci,ci131544,2016-02-04T00:38:57.120Z,"7km SSW of Huron, CA",earthquake,,,,7,reviewed,ci,ci
1985-11-05T22:39:15.800Z,37.345,-121.725,6,3,ml,,,,,us,usp0002mg6,2014-11-07T00:37:26.345Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,brk,brk
1985-11-01T11:08:09.460Z,35.982,-119.973,5.29,3.09,ml,0,73,,0.475,ci,ci130557,2016-02-04T00:38:40.660Z,"3km SSW of Kettleman City, CA",earthquake,,,,4,reviewed,ci,ci
1985-10-28T04:25:51.010Z,36.612,-121.259,4.813,3.52,mc,0,225.1,,0.542,ci,ci130348,2016-02-03T21:22:17.600Z,"20km NE of Gonzales, CA",earthquake,,,,14,reviewed,ci,ci
1985-10-28T01:42:30.550Z,35.984,-119.947,4.907,3.02,mc,0,95.2,,0.345,ci,ci130343,2016-02-03T23:57:44.620Z,"3km SSE of Kettleman City, CA",earthquake,,,,43,reviewed,ci,ci
1985-10-28T01:33:34.390Z,35.989,-119.952,4.938,3.27,mc,0,181.2,,0.429,ci,ci130415,2016-02-03T22:41:59.480Z,"2km SSE of Kettleman City, CA",earthquake,,,,12,reviewed,ci,ci
1985-10-28T01:32:50.970Z,35.978,-119.941,4.907,3.06,mc,0,95.4,,0.432,ci,ci130414,2016-02-03T23:57:44.160Z,"4km SSE of Kettleman City, CA",earthquake,,,,37,reviewed,ci,ci
1985-10-26T14:30:49.950Z,36.866,-121.636,4.813,3.49,mc,0,251.6,,0.422,ci,ci130235,2016-02-04T00:38:35.770Z,"3km SSE of Aromas, CA",earthquake,,,,9,reviewed,ci,ci
1985-10-24T14:50:32.950Z,36.159,-119.956,5.262,3.29,mc,0,80.2,,0.44,ci,ci127184,2016-02-03T20:03:32.030Z,"12km SSW of Lemoore Station, CA",earthquake,,,,23,reviewed,ci,ci
1985-10-20T19:26:26.500Z,38.82,-122.785,4,3.6,ml,,,,,us,usp0002kzh,2014-11-07T00:37:20.251Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-10-11T05:39:19.260Z,36.17,-120.156,5.262,3,mc,0,117.3,,0.215,ci,ci123156,2016-02-03T23:57:22.320Z,"6km SW of Huron, CA",earthquake,,,,18,reviewed,ci,ci
1985-10-08T22:17:42.220Z,36.176,-120.172,5.262,4.04,ml,0,88,,0.456,ci,ci122726,2016-02-03T19:23:15.850Z,"7km WSW of Huron, CA",earthquake,,,,9,reviewed,ci,ci
1985-10-07T15:46:54.600Z,37.27,-121.63,7,3.1,ml,,,,,us,usp0002kjx,2014-11-07T00:37:18.305Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-10-06T00:18:08.800Z,37.012,-121.717,9,3.3,ml,,,,,us,usp0002kh3,2014-11-07T00:37:17.890Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-10-04T03:50:06.700Z,36.197,-120.194,5.262,3.01,mc,0,124.2,,0.241,ci,ci122043,2016-02-04T05:11:57.920Z,"8km W of Huron, CA",earthquake,,,,19,reviewed,ci,ci
1985-09-30T09:45:39.700Z,36.582,-121.225,7,3.2,ml,,,,,us,usp0002ka9,2014-11-07T00:37:13.328Z,Central California,earthquake,,,,,reviewed,brk,brk
1985-09-28T01:15:04.760Z,36.1,-120.056,4.953,3,mc,0,102.3,,0.285,ci,ci120599,2016-02-04T00:37:43.530Z,"12km SSE of Huron, CA",earthquake,,,,15,reviewed,ci,ci
1985-09-24T10:49:45.500Z,38.798,-122.783,2,3,ml,,,,,us,usp0002k2q,2014-11-07T00:37:12.296Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-09-24T07:21:30.200Z,37.485,-121.69,8,3.5,ml,,,,,us,usp0002k2h,2014-11-07T00:37:12.278Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-09-15T09:09:47.070Z,36.102,-120.079,5.29,3.47,ml,0,76.3,,0.468,ci,ci118185,2016-02-03T22:01:48.120Z,"11km S of Huron, CA",earthquake,,,,4,reviewed,ci,ci
1985-09-14T03:02:45.280Z,36.21,-120.249,5.416,3.33,ml,0,130.3,,0.234,ci,ci117934,2016-02-03T23:56:49.510Z,"12km NE of Coalinga, CA",earthquake,,,,10,reviewed,ci,ci
1985-09-09T23:07:14.800Z,36.938,-121.43,3,3.2,ml,,,,,us,usp0002jk5,2014-11-07T00:37:08.633Z,Central California,earthquake,,,,,reviewed,brk,brk
1985-09-08T12:17:17.650Z,36.033,-120.069,5.29,3.58,ml,0,93.9,,0.224,ci,ci116884,2016-02-03T23:19:37.540Z,"6km ENE of Avenal, CA",earthquake,,,,6,reviewed,ci,ci
1985-09-07T17:27:30.500Z,37.375,-121.755,5,3,ml,,,,,us,usp0002jgy,2014-11-07T00:37:08.019Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,brk,brk
1985-09-04T06:43:03.000Z,38.565,-122.242,7,3.2,ml,,,,,us,usp0002jdr,2014-11-07T00:37:07.206Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-09-04T06:00:46.700Z,37.752,-122.09,6,3,ml,,,,,us,usp0002jdm,2014-11-07T00:37:07.185Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,brk,brk
1985-08-31T13:25:52.070Z,36.046,-119.913,4.907,3.3,ml,0,88.2,,0.515,ci,ci113886,2016-02-04T00:37:01.360Z,"6km NE of Kettleman City, CA",earthquake,,,,10,reviewed,ci,ci
1985-08-27T19:02:07.600Z,36.004,-120.006,4.907,3.36,ml,0,97.3,,0.619,ci,ci112911,2016-02-03T23:19:14.960Z,"4km W of Kettleman City, CA",earthquake,,,,8,reviewed,ci,ci
1985-08-20T14:01:30.170Z,36.234,-120.277,5.262,3.42,ml,0,102,,0.315,ci,ci110079,2016-02-04T00:36:27.700Z,"13km NE of Coalinga, CA",earthquake,,,,4,reviewed,ci,ci
1985-08-19T14:06:41.670Z,36.055,-120.005,4.912,3.14,ml,0,94.8,,0.515,ci,ci110067,2016-02-04T00:36:23.410Z,"6km NW of Kettleman City, CA",earthquake,,,,4,reviewed,ci,ci
1985-08-17T16:35:44.100Z,37.125,-121.55,8,3.2,ml,,,,,us,usp0002hv5,2014-11-07T00:37:01.732Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-08-14T23:29:55.760Z,36.151,-119.996,5.262,3.05,mc,0,90,,0.429,ci,ci109613,2016-02-04T03:14:22.150Z,"11km ESE of Huron, CA",earthquake,,,,20,reviewed,ci,ci
1985-08-13T16:45:15.100Z,37.847,-122.22,5,3.1,ml,,,,,us,usp0002hpy,2014-11-07T00:37:00.723Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,brk,brk
1985-08-11T06:30:25.500Z,36.137,-120.117,4.953,3.13,ml,0,110.3,,0.344,ci,ci109415,2016-02-03T20:41:17.500Z,"7km S of Huron, CA",earthquake,,,,9,reviewed,ci,ci
1985-08-09T12:43:05.580Z,36.083,-120,4.405,3.37,ml,0,338.7,1.592,0.16,ci,ci110347,2016-02-03T23:55:42.370Z,"9km NNW of Kettleman City, CA",earthquake,,,,4,reviewed,ci,ci
1985-08-09T12:42:19.510Z,36.114,-120.038,4.953,3.63,ml,0,88,,0.539,ci,ci109162,2016-02-04T02:35:30.230Z,"12km SSE of Huron, CA",earthquake,,,,10,reviewed,ci,ci
1985-08-09T11:15:33.850Z,36.108,-119.944,4.912,3.42,ml,0,84.3,,0.487,ci,ci109086,2016-02-04T01:56:31.010Z,"11km N of Kettleman City, CA",earthquake,,,,8,reviewed,ci,ci
1985-08-09T09:55:07.610Z,36.05,-119.952,4.907,3.33,ml,0,92.6,,0.541,ci,ci109081,2016-02-03T23:18:32.630Z,"5km N of Kettleman City, CA",earthquake,,,,8,reviewed,ci,ci
1985-08-09T09:33:09.100Z,36.107,-119.946,4.912,3.35,ml,0,141.5,,0.434,ci,ci109072,2016-02-03T22:00:29.620Z,"11km N of Kettleman City, CA",earthquake,,,,10,reviewed,ci,ci
1985-08-09T09:31:21.280Z,36.103,-119.947,4.912,3.44,ml,0,141,,0.551,ci,ci109161,2016-02-04T04:31:49.680Z,"11km N of Kettleman City, CA",earthquake,,,,8,reviewed,ci,ci
1985-08-09T09:00:36.570Z,36.11,-119.949,4.912,3.3,ml,0,142,,0.476,ci,ci109068,2016-02-03T21:20:01.540Z,"11km N of Kettleman City, CA",earthquake,,,,6,reviewed,ci,ci
1985-08-09T08:47:10.070Z,36.11,-119.949,4.912,3.37,ml,0,99,,0.52,ci,ci109067,2016-02-03T19:21:35.770Z,"11km N of Kettleman City, CA",earthquake,,,,9,reviewed,ci,ci
1985-08-07T00:28:12.730Z,36.032,-120.086,5.29,3.52,ml,0,94.1,,0.317,ci,ci108771,2016-02-04T03:14:03.660Z,"5km NE of Avenal, CA",earthquake,,,,9,reviewed,ci,ci
1985-08-07T00:16:03.530Z,36.027,-120.056,5.29,4.33,ml,0,67.8,,0.471,ci,ci108769,2016-02-04T01:56:26.590Z,"7km ENE of Avenal, CA",earthquake,,,,11,reviewed,ci,ci
1985-08-06T18:36:52.700Z,38.825,-122.82,1,3,ml,,,,,us,usp0002hev,2014-11-07T00:36:58.466Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-08-06T18:11:13.980Z,36.061,-119.991,5.29,3.08,ml,0,70.8,,0.42,ci,ci108737,2016-02-04T03:53:06.360Z,"6km NNW of Kettleman City, CA",earthquake,,,,6,reviewed,ci,ci
1985-08-05T15:22:24.730Z,36.141,-119.989,5.29,3.39,ml,0,146.4,,0.402,ci,ci108584,2016-02-04T04:31:42.900Z,"12km SE of Huron, CA",earthquake,,,,9,reviewed,ci,ci
1985-08-05T14:45:38.290Z,36.131,-119.997,5.29,4.33,ml,0,103.8,,0.463,ci,ci108618,2016-02-04T05:10:19.490Z,"12km SE of Huron, CA",earthquake,,,,10,reviewed,ci,ci
1985-08-04T23:45:51.490Z,36.045,-119.979,5.29,3.1,ml,0,92.8,,0.254,ci,ci108512,2016-02-04T03:14:00.460Z,"4km NNW of Kettleman City, CA",earthquake,,,,8,reviewed,ci,ci
1985-08-04T23:39:30.390Z,36.047,-119.955,5.29,3.07,ml,0,92.2,,0.438,ci,ci108510,2016-02-04T04:31:41.040Z,"4km N of Kettleman City, CA",earthquake,,,,6,reviewed,ci,ci
1985-08-04T22:15:00.560Z,36.059,-119.962,5.29,3.16,ml,0,93.9,,0.388,ci,ci108501,2016-02-03T20:41:08.310Z,"6km N of Kettleman City, CA",earthquake,,,,8,reviewed,ci,ci
1985-08-04T17:34:41.610Z,36.073,-119.975,5.29,3.05,ml,0,95.9,,0.424,ci,ci109601,2016-02-04T03:13:58.300Z,"7km N of Kettleman City, CA",earthquake,,,,8,reviewed,ci,ci
1985-08-04T15:51:50.330Z,36.045,-119.967,5.29,3.3,ml,0,92.5,,0.379,ci,ci108423,2016-02-04T02:35:20.580Z,"4km N of Kettleman City, CA",earthquake,,,,9,reviewed,ci,ci
1985-08-04T15:15:39.530Z,36.052,-119.978,5.29,4.34,ml,0,93.6,,0.428,ci,ci108420,2016-02-04T03:13:57.630Z,"5km NNW of Kettleman City, CA",earthquake,,,,11,reviewed,ci,ci
1985-08-04T14:36:55.650Z,36.16,-119.985,4.953,3.03,mc,0,81.1,,0.585,ci,ci108411,2016-02-04T05:10:17.030Z,"12km ESE of Huron, CA",earthquake,,,,17,reviewed,ci,ci
1985-08-04T13:34:37.950Z,36.057,-119.96,5.294,3.33,ml,0,173.2,,0.371,ci,ci108362,2016-02-04T00:35:51.900Z,"5km N of Kettleman City, CA",earthquake,,,,7,reviewed,ci,ci
1985-08-04T13:18:38.450Z,36.13,-119.989,5.262,3.29,mc,0,103.2,,0.388,ci,ci108331,2016-02-04T01:17:24.460Z,"13km SE of Huron, CA",earthquake,,,,49,reviewed,ci,ci
1985-08-04T13:09:19.240Z,36.15,-120.043,5.262,3.34,ml,0,84.3,,0.477,ci,ci108328,2016-02-03T19:21:22.520Z,"8km SE of Huron, CA",earthquake,,,,9,reviewed,ci,ci
1985-08-04T12:08:41.810Z,36.119,-119.989,5.29,3.96,ml,0,101.9,,0.358,ci,ci108316,2016-02-03T20:41:03.390Z,"12km N of Kettleman City, CA",earthquake,,,,11,reviewed,ci,ci
1985-08-04T12:07:17.020Z,35.988,-119.887,4.962,3.38,mc,0,256.1,0.5534,0.056,ci,ci108315,2016-02-04T01:17:24.100Z,"7km ESE of Kettleman City, CA",earthquake,,,,1,reviewed,ci,ci
1985-08-04T12:01:56.030Z,36.151,-120.049,5.29,5.66,ml,0,81.2,,0.453,ci,ci69717,2016-02-04T01:17:23.600Z,"8km SE of Huron, CA",earthquake,,,,10,reviewed,ci,ci
1985-08-04T11:30:41.170Z,36.258,-120.12,5.442,3.51,ml,0,218.6,,0.318,ci,ci69713,2016-02-03T22:39:31.180Z,"6km NNW of Huron, CA",earthquake,,,,4,reviewed,ci,ci
1985-08-04T11:29:24.530Z,36.091,-120.208,5.127,4.31,ml,0,293.3,1.472,0.573,ci,ci127289,2016-02-04T00:35:49.380Z,"12km NW of Avenal, CA",earthquake,,,,9,reviewed,ci,ci
1985-08-04T11:29:15.370Z,36.145,-120.052,5.29,4.28,ml,0,80.6,,0.5,ci,ci69892,2016-02-04T01:56:15.220Z,"8km SE of Huron, CA",earthquake,,,,11,reviewed,ci,ci
1985-08-03T13:57:11.190Z,36.152,-120.088,5.29,3.59,ml,0,111.1,,0.363,ci,ci108253,2016-02-03T23:55:29.060Z,"6km SSE of Huron, CA",earthquake,,,,7,reviewed,ci,ci
1985-08-03T01:43:03.600Z,37.277,-121.658,9,3,ml,,,,,us,usp0002hb5,2014-11-07T00:36:57.309Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-07-29T21:57:49.000Z,38.797,-122.775,1,3.1,ml,,,,,us,usp0002h6v,2014-11-07T00:36:54.138Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-07-26T06:02:54.480Z,36.224,-120.188,5.298,3.24,mc,0,128.4,,0.347,ci,ci71368,2016-02-04T00:35:36.210Z,"8km WNW of Huron, CA",earthquake,,,,25,reviewed,ci,ci
1985-07-26T04:20:41.800Z,38.793,-122.795,2,3.8,mb,,,,,us,usp0002h3c,2014-11-07T00:36:53.613Z,Northern California,earthquake,,,,2,reviewed,brk,us
1985-07-24T15:45:43.480Z,36.217,-120.244,5.416,3.33,mc,0,97.2,,0.275,ci,ci71273,2016-02-03T23:55:16.670Z,"13km W of Huron, CA",earthquake,,,,45,reviewed,ci,ci
1985-07-15T08:59:38.700Z,37.262,-121.662,5,3.7,ml,,,,,us,usp0002gtb,2014-11-07T00:36:52.039Z,Northern California,earthquake,,,,,reviewed,brk,brk
1985-07-13T12:35:57.660Z,36.344,-120.967,5.418,3.12,mc,0,254.4,,0.384,ci,ci70385,2016-02-04T05:09:34.770Z,"21km NE of King City, CA",earthquake,,,,23,reviewed,ci,ci
1985-07-12T00:47:22.930Z,35.982,-120.584,5.416,3.45,ml,0,158.6,,0.121,ci,ci70409,2016-02-04T01:16:44.540Z,"17km NW of Parkfield, CA",earthquake,,,,5,reviewed,ci,ci
1985-07-06T10:09:32.600Z,37.27,-121.668,7,3.1,ml,,,,,us,usp0002ggs,2014-11-07T00:36:50.712Z,Northern California,earthquake,,,,,reviewed,brk,brk
